dataset,seed,n_test,model,pair,method_1,method_2,auc_1,auc_2,auc_diff,p_value
HarmBench,4,400,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9986,0.9884000000000001,0.010199999999999987,0.004415896161595212
HarmBench,4,400,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9986,0.998575,2.5000000000052758e-05,0.8600097460765466
HarmBench,4,400,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.99885,0.9986,0.00024999999999997247,0.36050466438309847
HarmBench,4,400,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9986,0.9884000000000001,0.010199999999999987,0.004415896161595212
HarmBench,4,400,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.99885,0.9884000000000001,0.01044999999999996,0.00317447349287292
HarmBench,0,400,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.999975,0.999975,0.0,
HarmBench,0,400,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9999,0.850425,0.14947500000000002,1.7763568394002505e-15
HarmBench,0,400,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9999,1.0,-9.999999999998899e-05,0.37037100520089306
HarmBench,0,400,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9038,0.850425,0.05337500000000006,0.00696751058421885
HarmBench,0,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999975,0.9999,7.499999999993623e-05,0.5226211803104668
HarmBench,0,400,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999975,0.999975,0.0,
HarmBench,0,400,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,0.999975,2.5000000000052758e-05,0.47950012218602645
HarmBench,0,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999975,0.9999,7.499999999993623e-05,0.5226211803104668
HarmBench,0,400,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9999,9.999999999998899e-05,0.37037100520089306
HarmBench,1,400,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.999675,0.99975,-7.500000000004725e-05,0.2873254527949427
HarmBench,1,400,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9996499999999999,0.84415,0.15549999999999997,4.440892098500626e-16
HarmBench,1,400,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9996499999999999,1.0,-0.0003500000000000725,0.2755603601137804
HarmBench,1,400,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.896875,0.84415,0.05272500000000002,0.010270692847771157
HarmBench,1,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999675,0.9996499999999999,2.5000000000052758e-05,0.9390159299981535
HarmBench,1,400,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999675,0.999675,0.0,1.0
HarmBench,1,400,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9997499999999999,0.999675,7.499999999993623e-05,0.28732545279565636
HarmBench,1,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999675,0.9996499999999999,2.5000000000052758e-05,0.9390159299981535
HarmBench,1,400,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9997499999999999,0.9996499999999999,9.999999999998899e-05,0.737609163657442
HarmBench,2,400,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench,2,400,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.999875,0.8487,0.15117499999999995,1.1102230246251565e-15
HarmBench,2,400,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.999875,1.0,-0.00012500000000004174,0.360504664382886
HarmBench,2,400,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.87515,0.8487,0.026449999999999974,0.20657153163491326
HarmBench,2,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.999875,0.00012500000000004174,0.360504664382886
HarmBench,2,400,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench,2,400,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench,2,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.999875,0.00012500000000004174,0.360504664382886
HarmBench,2,400,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.999875,0.00012500000000004174,0.360504664382886
HarmBench,3,400,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.999525,0.9994999999999999,2.5000000000052758e-05,0.47950012218602645
HarmBench,3,400,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.999975,0.824875,0.17509999999999992,0.0
HarmBench,3,400,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.999975,1.0,-2.5000000000052758e-05,0.47950012218602645
HarmBench,3,400,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9132,0.824875,0.08832499999999999,2.9503155338561626e-05
HarmBench,3,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999525,0.999975,-0.00044999999999995044,0.22687938750955627
HarmBench,3,400,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999525,0.999425,9.999999999998899e-05,0.2834886563494359
HarmBench,3,400,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9996249999999999,0.999525,9.999999999987796e-05,0.283488656349971
HarmBench,3,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999525,0.999975,-0.00044999999999995044,0.22687938750955627
HarmBench,3,400,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9996249999999999,0.999975,-0.0003500000000000725,0.23796615603905935
HarmBench,4,400,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.999925,0.99995,-2.5000000000052758e-05,0.47950012218602667
HarmBench,4,400,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.999925,0.845175,0.15474999999999994,4.440892098500626e-16
HarmBench,4,400,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.999925,0.999925,0.0,1.0
HarmBench,4,400,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.896525,0.845175,0.05135000000000001,0.012148991790925878
HarmBench,4,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999925,0.999925,0.0,1.0
HarmBench,4,400,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999925,0.99985,7.499999999993623e-05,0.3418095162425525
HarmBench,4,400,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999975,0.999925,4.999999999999449e-05,0.41382484218194593
HarmBench,4,400,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999925,0.999925,0.0,1.0
HarmBench,4,400,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999975,0.999925,4.999999999999449e-05,0.5933776281025605
